FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c3a,Anderson Icefalls,Anderson Icefalls,112654,,,"Icefalls at the lower end of Pitkevitch Glacier terminating in a cliff face 30 m high, located just SE of Atkinson Cliffs along the N coast of Victoria Land. Charted in 1911 by Cdr. Victor L.A. Campbell's Northern Party of the BrAE, 1910-13. Named by the BrAE probably for Mr. Anderson of the firm, John Anderson and Sons, Engineers, who owned Lyttelton Foundry, and took great interest in the expedition.",NZL,-71.35,169,POINT (169 -71.35),354,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c3b,Andrews Peak,Andrews Peak,112655,,Peak,"Most prominent (2,400m) of the Destination Nunataks in Northern Victoria Land, 3 mi west of Pyramid Peak and north of Sphinx Peak, lying NNW of the Barker Range. Named by NZ-APC after Dr Peter Andrews, geologist on the Victoria University Evans Névé field party, 1971-72, who worked in this area.",NZL,-72.2833,162.4167,POINT (162.416667 -72.283333),383,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c3c,Andrews Ridge,Andrews Ridge,112656,,Ridge,"A gentle ridge, the northern arm of Nussbaum Riegel, which trends eastward to the south of Suess Glacier and Lake Chad in Taylor Valley, Victoria Land. Named by Griffith Taylor, leader of the Western Journey Party of the BrAE, 1910-13.",NZL,-77.65,165.8333,POINT (165.833333 -77.65),386,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c3d,Mount Angier,"Angier, Mount",112657,,Mountain,"A prominent peak in the Moore Mountains, Queen Elizabeth Range. Named by the NZGSAE (1961-62) for Lt. Cdr. Donald L. Angier, USN, pilot of the reconnaissance, landing and pick-up flights in this area.",NZL,-83.35,161,POINT (161 -83.35),399,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c3e,Anne Hill,Anne Hill,112658,2079,Hill,"The most prominent hill on Radian Ridge in Royal Society Range, Victoria Land. It rises to 2079 m at the E side of Lava Tongue Pass. Named after Anne C. Wright (later Anne Wright-Grassham), a geologist with the N.Z. Geological Survey field party in this area, 1977-78; geologist with USARP field parties, 1982-83, 1983-84, and 1985-86 seasons, with work at Ross Island, Minna Bluff, Mount Discovery, Mount Morning, and Mason Spur. The name has been selected to avoid redundancy of the name Wright in the region.",NZL,-78.2333,162.7167,POINT (162.716667 -78.233333),16797,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c3f,Cape Anne,"Anne, Cape",112659,,Cape,"Cape which marks the SE extremity of Coulman Island, located in the Ross Sea near the coast of Victoria Land. Discovered in January 1841 by Sir James Clark Ross and named by him for his wife.",NZL,-73.6167,169.85,POINT (169.85 -73.616667),412,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c40,Mount Anne,"Anne, Mount",112660,,Mountain,"A mountain, 3,870 m, standing 6 mi N of Mount Elizabeth, in Queen Alexandra Range. Discovered by the BrAE (1907-09) and named for Anne Dawson-Lambton, a supporter of the expedition.",NZL,-83.8,168.5,POINT (168.5 -83.8),413,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c41,Anniversary Bluff,Anniversary Bluff,112661,1300,Bluff,"A rock bluff 1.5 mi W of Birthday Bluffs on the S side of Mason Spur, Scott Coast, Victoria Land. The bluff rises to c. 1300 meters. The name was suggested by geologist Anne C. Wright, Department of Geoscience, New Mexico Institute of Mining and Technology, Socorro, whose field party visited the bluff on Nov. 29, 1983, her parents' wedding anniversary.",NZL,-78.55,164.25,POINT (164.25 -78.55),16798,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c42,Ant Hill,Ant Hill,112662,,Hill,"Hill, 1,310 m, rising steeply on the W side of the Skelton Glacier between Ant Hill Glacier and Dilemma Glacier. Surveyed and named in 1957 by the N.Z. party of the CTAE, 1956-58. So named by geological members because of the prominent anticline in the bluff below the hill.",NZL,-78.7833,161.45,POINT (161.45 -78.783333),416,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c43,Ant Hill Glacier,Ant Hill Glacier,112663,,Glacier,"Glacier between Ant Hill and Bareface Bluff, rising in the Worcester Range and flowing NE into Skelton Glacier. Surveyed and named in 1957 by the N.Z. party of the CTAE, 1956-58. Named in association with Ant Hill.",NZL,-78.8167,161.5,POINT (161.5 -78.816667),417,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c44,Mount Aorangi,"Aorangi, Mount",112664,,Mountain,"The highest mountain, 3,135 m, in the Millen Range. So named by the NZFMCAE, 1962-63, because of this mountain's cloud-piercing ability, and also in memory of Mount Cook, New Zealand, known to the Maori people as ""Aorangi"" (the cloud piercer).",NZL,-72.4167,166.3667,POINT (166.366667 -72.416667),438,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c45,Aorta Ridge,Aorta Ridge,112665,,Ridge,"The ridge extends eastward to Holiday Peak, which has a variant name of ""The Heart"". Aorta Ridge named in connection with The Hearth.",NZL,-78.1,163.5,POINT (163.5 -78.1),439,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c46,Apocalypse Peaks,Apocalypse Peaks,112666,,Peak,"Group of peaks with a highest point of 2,360 m, standing E of Willett Range and between the Barwick and Balham Valleys, in Victoria Land. So named by the VUWAE (1958-59) because the peaks are cut by talus slopes which gives them the appearance of the ""Riders of the Apocalypse.""",NZL,-77.3833,160.85,POINT (160.85 -77.383333),443,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c47,Apollo Peak,Apollo Peak,112667,,Peak,"A dolerite capped peak rising to 1,900 m W of Mount Electra in the Olympus Range, Victoria Land. The peak was named by the NZ-APC in 1984 after work carried out by the NZARP. Named after the god Apollo, in association with other names from Greek mythology in this range.",NZL,-77.5,160.8,POINT (160.8 -77.5),446,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c48,Mount Apolotok,"Apolotok, Mount",112668,,Mountain,"A high, prominent red granite peak, 2,555 m, in the Salamander Range, Freyberg Mountains. The name is of Eskimo origin, meaning ""the big red one,"" and was given by the Northern Party of NZGSAE, 1963-64.",NZL,-72.25,164.4833,POINT (164.483333 -72.25),447,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c49,Arai Terraces,Arai Terraces,112669,,Terrace,"A series of crevassed terraces and icefalls close southward of Fazekas Hills, near the head of Lowery Glacier. So named by the NZGSAE (1959-60) because the feature is a natural barrier to sledge travel which the party was unable to traverse. Arai is the Maori term for barrier.",NZL,-83.2,163.6,POINT (163.6 -83.2),452,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c4a,Cape Archer,"Archer, Cape",112670,,Cape,"Cape which marks the N side of the entrance to Granite Harbor on the coast of Victoria Land. Named by the Northern Party of the BrAE (1910-13) for W.W. Archer, chief steward of the expedition.",NZL,-76.85,162.8667,POINT (162.866667 -76.85),463,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c4b,Arena Saddle,Arena Saddle,112671,,Valley,"A saddle 1 mi W of Altar Mountain, situated at mid-point on the E-W ridge which forms the head of Arena Valley in the Quartermain Mountains, Victoria Land. Named in association with Arena Valley. The name was approved by the NZ-APC from a proposal by C.T. McElroy who, with G. Rose and K.J. Whitby, carried out geological work in these mountains, 1980-81.",NZL,-77.8833,160.8,POINT (160.8 -77.883333),482,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c4c,Arena Valley,Arena Valley,112672,,Valley,"An ice-free valley, between East Beacon and New Mountain, which opens to the S side of Taylor Glacier in Victoria Land. Given this descriptive name by the VUWAE, 1958-59.",NZL,-77.8333,160.9833,POINT (160.983333 -77.833333),483,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c4d,Argonaut Glacier,Argonaut Glacier,112673,,Glacier,"A small glacier, 8 mi long, tributary to the Aviator from the west, named by the Northern Party of the NZ Geological and Survey Antarctic Expedition, 1962-63, to be in keeping with Cosmonaut, Aeronaut Glaciers etc, all small tributaries to the Aviator.",NZL,-73.2167,166.7,POINT (166.7 -73.216667),498,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c4e,Armitage Saddle,Armitage Saddle,112674,,Saddle,"The saddle at the head of Blue Glacier, overlooking the Howchin and Walcott Glaciers which drain toward Walcott Bay in the Koettlitz Glacier. The saddle is at the S end of the ""Snow Valley"" (upper part of Blue Glacier) mapped by Armitage in 1902, and subsequently wrongly omitted from maps of the BrAE, 1910-13. The New Zealand Blue Glacier Party of the CTAE, 1956-58, established a survey station on the saddle in September 1957. They named it for Lt. A.B. Armitage, second-in-command of the BrNAE, 1901-04, in recognition of his exploration in this area.",NZL,-78.15,163.25,POINT (163.25 -78.15),516,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c4f,Cape Armitage,"Armitage, Cape",112675,,Cape,"Cape forming the S end of Hut Point Peninsula and the southernmost point on Ross Island. Discovered by the BrNAE, 1901-04, under Scott, and named by him for Lt. (later Captain) Albert B. Armitage, second in command and navigator on the Discovery.",NZL,-77.85,166.6667,POINT (166.666667 -77.85),517,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c50,Mount Armytage,"Armytage, Mount",112676,,Mountain,"Dome-shaped mountain, 1,855 m, standing N of Mawson Glacier and 14 mi W of Mount Smith in Victoria Land. First charted by the BrAE (1907-09) which named it for Bertram Armytage, a member of the expedition who was in charge of the ponies.",NZL,-76.0333,160.75,POINT (160.75 -76.033333),527,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c51,Arneb Glacier,Arneb Glacier,112677,,Glacier,"Glacier 3 mi long and 2 mi wide, situated in a cliff-walled bay between Hallett Peninsula and Redcastle Ridge and flowing NW into Edisto Inlet as a floating ice tongue. Named by the NZGSAE, 1957-58, for the USS Arneb, which in the 1957 season carried the buildings and stores for the establishment of Hallett station and revisited the station in subsequent seasons.",NZL,-72.4167,170.0333,POINT (170.033333 -72.416667),529,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c52,Arrival Bay,Arrival Bay,112678,,Bay,"A bay at Cape Royds, between Derrick Point and Flagstaff Point, on Ross Island where Shackleton's party landed in 1908. Named by BAE, 1907-09.",NZL,-77.55,166.1667,POINT (166.166667 -77.55),536,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c53,Arrival Heights,Arrival Heights,112679,,Heights,"Clifflike heights which extend in a NE-SW direction along the W side of Hut Point Peninsula, just N of Hut Point. Discovered and named by the BrNAE, 1901-04, under Scott. The name suggests the expedition's arrival at its winter headquarters at nearby Hut Point.",NZL,-77.8167,166.65,POINT (166.65 -77.816667),537,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c54,Mount Arrowsmith,"Arrowsmith, Mount",112680,,Mountain,"A jagged rock peak near Mount Perseverance, 2 mi along a ridge running NE from that mountain, and a like distance E of Mount Whitcombe in Victoria Land. Mapped in 1957 by the N.Z. Northern Survey Party of the CTAE (1956-58). Named by them for its similarity to the Canterbury, N.Z., mountain of that name, and in association with Mount Whitcombe (q.v.).",NZL,-76.7667,162.3,POINT (162.3 -76.766667),543,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c55,Arruiz Glacier,Arruiz Glacier,112681,,Glacier,"A tributary glacier in the Explorers Range, Bowers Mountains. It flows WNW from Stanwix Peak and enters Rennick Glacier N of Frolov Ridge. Mapped by USGS from surveys and U.S. Navy air photos, 1960-62. Named by US-ACAN for Lt. Alberto J. Arruiz, Argentine IGY observer, a Weather Central meteorologist at Little America V in 1958.",NZL,-70.65,162.15,POINT (162.15 -70.65),545,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c56,Artemis Ridge,Artemis Ridge,112682,,Ridge,Named for a Greek goddess associated with the moon (cf nearby Mount Helios).,NZL,-77.45,162.2333,POINT (162.233333 -77.45),16799,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c57,Arthurson Bluff,Arthurson Bluff,112683,,Bluff,"A mostly ice-covered bluff overlooking the confluence of Ludvig Glacier and Kirkby Glacier from the W, near the N coast of Victoria Land. A helicopter landing was made here by an ANARE party led by Phillip Law, 1962. Named by ANARE for Capt. J. Arthurson, helicopter pilot with the expedition.",NZL,-70.75,166.0833,POINT (166.083333 -70.75),551,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c58,Asgard Range,Asgard Range,112684,,Range,"A mountain range dividing Wright Valley from Taylor Glacier and Taylor Valley, in Victoria Land. Named by the VUWAE (1958-59) after the home of the Norse gods.",NZL,-77.6167,161.5,POINT (161.5 -77.616667),557,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c59,Mount Ashworth,"Ashworth, Mount",112685,,Mountain,"A peak (2,060 m) 4 mi ENE of Mount Ford in the Bowers Mountains. Named by ANARE for Squadron Leader N. Ashworth, RAAF, officer in charge of the Antarctic Flight with ANARE (Thala Dan), 1962, led by Phillip Law, which explored the area.",NZL,-70.9333,163.0833,POINT (163.083333 -70.933333),563,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c5a,Asquith Bluff,Asquith Bluff,112686,,Bluff,"A prominent wedge-shaped rock bluff on the W side of Lennox-King Glacier, 4 mi SE of Mount Allen Young. Discovered by the BrAE (1907-09) and named ""Mount Asquith"" for Lord Oxford and Asquith, Prime Minister, 1908-16, who was instrumental in securing a grant from the United Kingdom Government to pay off the expedition's debts.",NZL,-83.5,167.35,POINT (167.35 -83.5),571,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c5b,Astapenko Glacier,Astapenko Glacier,112687,,Glacier,"Glacier, 11 mi long, draining the N and NE slopes of Stanwix Peak in the Bowers Mountains and flowing ENE to Ob' Bay. Mapped by USGS from surveys and U.S. Navy air photos, 1960-62. Named by US-ACAN for Pavel D. Astapenko, Soviet IGY observer, a Weather Central meteorologist at Little America V in 1958.",NZL,-70.6667,163,POINT (163 -70.666667),575,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c5c,Mount Astor,"Astor, Mount",112688,,Mountain,"A prominent peak, 3,710 m, standing 2 mi N of Mount Bowser in the Hays Mountains of the Queen Maud Mountains. Discovered by R. Admiral Byrd on the ByrdAE flight of November 1929 to the South Pole, and named by him for Vincent Astor, contributor to the expedition.",NZL,-86.0167,-155.5,POINT (-155.5 -86.016667),579,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c5d,Astronaut Glacier,Astronaut Glacier,112689,,Glacier,"A broad SW flowing tributary to upper Aviator Glacier, joining the latter just W of Parasite Cone in Victoria Land. Named by the northern party of NZGSAE, 1962-63, in association with nearby Aeronaut Glacier.",NZL,-73.0833,164.0833,POINT (164.083333 -73.083333),592,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c5e,Mount Atholl,"Atholl, Mount",112690,,Mountain,"Gentle sloping mountain with good views over the Joyce and Blue Glaciers (1087 m). Named after Sarah Atholl (d. 1873), an early NZ woman botanist interested in lichens, of which there is a large number on SW side of this mountain.",NZL,-78,163.7333,POINT (163.733333 -78),603,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c5f,Atka Glacier,Atka Glacier,112691,,Glacier,"The glacier immediately E of Flagship Mountain, draining N into Fry Glacier in Victoria Land. Discovered and named in 1957 by the N.Z. Northern Survey Party of the CTAE, 1956-58. Named after the USS Atka, an American icebreaker in the convoy to McMurdo Sound in the 1956-57 season.",NZL,-76.6833,161.55,POINT (161.55 -76.683333),607,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c60,Atkinson Cliffs,Atkinson Cliffs,112692,,Cliff,"High coastal cliffs, 4 mi long, between the lower ends of Fendley Glacier and Pitkevitch Glacier on the N coast of Victoria Land. The feature was mapped in 1911 by the Northern Party of the BrAE, 1910-13, and named for Dr. Edward L. Atkinson, surgeon of the expedition.",NZL,-71.3,168.9167,POINT (168.916667 -71.3),609,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_c61,Atkinson Glacier,Atkinson Glacier,112693,,Glacier,"A glacier between Findlay Range and Lyttelton Range, Admiralty Mountains, flowing northward into Dennistoun Glacier and northwest into Fowlie Glacier. Named by the NZ-APC in 1983 after William Atkinson, field assistant, New Zealand Antarctic Division, mechanic with the NZARP geological party to the area, 1981-82, led by R.H. Findlay.",NZL,-71.5,167.4167,POINT (167.416667 -71.5),610,New Zealand,554
